vertex_id,x,y
5jNZbgZOgbYPdv4FXKPvv3,-0.361887127161026,-0.0833057388663292
2uS0RZIOAaAl250Q1NZJIN,-0.4433300495147705,-0.2089335024356842
7JNvZ306kwWc9hbqzUuMC7,-0.5515524744987488,-0.22142398357391357
40VBtCOWsb3CadLYsATgxP,-0.5528825521469116,-0.22051885724067688
1osOG6CynL9UG4TqOxReVi,-0.5276034474372864,-0.22556783258914948
2v6dgyLDW0SUUdUc7dtOWF,-0.4531523585319519,-0.2229069471359253
7LF0YY1gON8rBECsyEs0Wb,-0.5662094354629517,-0.2257450968027115
7CPiFuM7R0Os87sl3UJqPB,-0.5520581603050232,-0.22059482336044312
1aajKt1lJhyst97buX27Y9,-0.5589979887008667,-0.17577093839645386
5LEwYNnwG1RSVseSmMZQpo,-0.30098795890808105,-0.2533084750175476
48HOXQQZqlTty0cBIkUmT2,-0.49267035722732544,-0.21643906831741333
4SPi5Pl7aAtauFsH9Lk5LB,-0.4772037863731384,-0.2082810401916504
7xD8EsvD07L0xRNfNw3nYr,-0.5566529035568237,-0.21882447600364685
0ALyLffxztZiTBOCZS6uzh,-0.6471251845359802,0.29055503010749817
6wVViUl2xSRoDK2T7dMZbR,-0.5693348050117493,-0.2107475996017456
0KBmSHacwcPNrpnRl8V8qy,-0.5123905539512634,-0.22652380168437958
4tPHC7YsU3LInUYcIe2UIi,-0.565462052822113,-0.23328423500061035
0gD6YmnQexNO8cXYduOSLC,-0.4901502728462219,-0.22590912878513336
62DK3XdMpNePwcjXXP0a8B,-0.5666906237602234,-0.20310255885124207
2A7d6mvBh9KTII0HKDxQO6,-0.5587531924247742,-0.17557045817375183
30tkbHsvaHFDArqE45kk55,-0.5688077807426453,-0.20220664143562317
4AU2yb7EXEjbZZM6FD7lnG,-0.5656034350395203,-0.20924027264118195
2bqjWTGDpFoG3YlRgKvqDo,-0.31303316354751587,0.14081673324108124
 Chamber Pop,-0.25340402126312256,0.044425610452890396
5a4ZTEMp6wULHTEzJclKxt,-0.3115239143371582,0.1348952353000641
6OyctS0xBhfNdMYUU4VWJR,-0.2734518349170685,0.06864185631275177
3pihS07XVQEavaS9n7kObt,-0.2949335277080536,0.0965346246957779
4tggZyGJMNJMooWuRbvN5q,-0.2801729440689087,0.07589974254369736
0vJvCnuxXL2BCSRa1ZoeNl,-0.3501145541667938,-0.007695297710597515
7FXOSpqXFms6JTeGfaRQua,-0.2580353319644928,0.05787012726068497
2JIVtls9Jf9nAosUbFzbyw,-0.27040842175483704,0.0701424703001976
5OiaAaIMYlCZONyDBxqk4G,-0.2671426236629486,0.0678863674402237
1PgXr1hlvoOa7ugxQsFGta,-0.3152165710926056,0.15532752871513367
2BFL0kBinCKVMCwJolJnKj,-0.2893531322479248,0.08793458342552185
3nClCcBmn9NnrRQkQTkx1J,-0.30198097229003906,0.10933991521596909
5rrCmnUdebL7rT2oC5zcMA,-0.3196481764316559,0.16399317979812622
2e3KUBfcAwAyQtgbeUBKob,-0.3326159715652466,0.15568090975284576
6EIVLz5xM1xE29r0OmIkWt,-0.2815461754798889,0.15395084023475647
41X9To0bQ4fpoSRri4NHiI,-0.3353787362575531,0.16830125451087952
5kEBCeCA8lrYyLar9WGbhY,-0.27545028924942017,0.03493272140622139
5UdYQovSJqzvExosGyX2Ss,-0.37167662382125854,-0.29729053378105164
18OnYhBaL7FTC1mYonXPKv,-0.2558910846710205,0.04280528426170349
23Zlb66N7xcIWbpt2C1bsi,-0.2907123565673828,0.08993015438318253
6J6FXmYrMxg93mBxkugUlI,-0.3300721049308777,0.1631644070148468
2OS0B2x6aNyPtcN3juT3Tx,-0.295650452375412,0.09772597998380661
7mE8MPVQRjvi6T2F0lDYkL,-0.29136979579925537,0.09091701358556747
2uhEKg8kIzpdvz4gyy6x8W,-0.3020876348018646,0.10955669730901718
4xKMfoafvtFw0JSQIkMscZ,-0.29401516914367676,0.09504129737615585
2os0aK782bakCPmjow0SU0,0.15836481750011444,0.17142488062381744
6mfP40u7ThGLym6b3apAQN,-0.3072425127029419,0.12136400490999222
40DGtj95w54IDSbA7BWn3o,-0.3129485547542572,0.14130593836307526
5E9uahV1IHYZ4qyJMvgpkp,-0.2788892984390259,0.07607317715883255
2YdU9FRM7fYiZ9B2KOUIpl,-0.28677991032600403,0.08268032222986221
1XiTkJzUdXu21THTzR5y4G,-0.30970752239227295,0.12835484743118286
7waDXCbgtY0BIVZV6naM99,-0.11671847105026245,-0.26804718375205994
20BctUjaxIYiLGXAdJ4mAE,-0.15908673405647278,-0.3515123426914215
4sSpTELJlNBwpmZ8IvSLZJ,-0.14754454791545868,-0.3541319966316223
7z40FeBqt9U0DaDQxEmxUV,-0.14517757296562195,-0.28533032536506653
35lkcXXpJw00bg6aCDyK55,-0.14588892459869385,-0.29608631134033203
0ZfCMSN1S1akaB3Fu4uR5s,-0.1487894356250763,-0.2546195387840271
0RwPfhfQz9RJwXrOqekmpv,-0.14473594725131989,-0.2770439386367798
5eupqYMtyVhmctDK1wZ4P9,-0.1431756615638733,-0.37680885195732117
5GMGwCEClNAcOaTco8TJ91,-0.0947529599070549,-0.2841976583003998
64u6iR0gpP2a4T1P5HRbu1,-0.1535681188106537,-0.24942858517169952
0oeeHi3HVO0VZadHfe7z9O,-0.11749295145273209,-0.26703155040740967
7Lj94wIntLirwCw5OikPs5,-0.171754851937294,-0.39000532031059265
7qVPaVrEjk20mGzRdmGJaN,-0.15639495849609375,-0.35297977924346924
1BpAKG4TNBqkgtv33pQySC,-0.14475186169147491,-0.3664628565311432
7JvRRpOQCYBhnxATFGoBLN,-0.16485033929347992,-0.3512132465839386
2Hbkoo2yD0GYiHxqKZv3td,-0.14605987071990967,-0.2985110580921173
2jrxpK5SEDoBBJZSrl3cYm,-0.14420318603515625,-0.3701084852218628
09UeVvm3ah2ZIGRcpqRn5w,-0.14717544615268707,-0.24953007698059082
24nMg5ZVMNVPPybHu3UBFO,-0.1443263441324234,-0.37543007731437683
61Hy93ior1vheCBPHGbQB5,-0.14889667928218842,-0.3437366485595703
03o0bsrdp7yimIo8I2tzAZ,-0.15810717642307281,-0.2604520320892334
0OFng6wQmCQPc06VHXQagj,-0.19540227949619293,-0.25195232033729553
0dnnt6bdAZKUd21e2lG572,-0.14693045616149902,-0.31060343980789185
3kM0ACUvlJhKd0Jgo28f8t,-0.17194919288158417,-0.34992367029190063
2pBn8pIPA92LjrtaMMVHHs,-0.14546515047550201,-0.2898653447628021
3M7ug1JPkbFuvNrazw8JiV,-0.1578005999326706,-0.24843080341815948
2AjyreHCD6PKAtRGV2qsK5,-0.16759122908115387,-0.24708327651023865
1D6sRVegPTdQQj9ScxngtR,-0.19284594058990479,-0.2499977946281433
0hO3qOVM7c0Gu532K43dGZ,-0.13735775649547577,-0.3799223303794861
6Zndvr2ZtoV2E6g3KOv079,-0.147135928273201,-0.2490750253200531
3fbEDklkvxJLKDtOD3OQr0,-0.14642398059368134,-0.25140267610549927
6eiHxIKKkrBDjws0aXgldv,-0.1490156203508377,-0.3513193428516388
2gCd69plASs1CIhfArHlPQ,-0.14659357070922852,-0.37104928493499756
2DPCymMTTu2SbGsPe7wPSU,-0.13272565603256226,-0.26235532760620117
3VBPPIu4MGBnMj4SF8sJBJ,-0.17363378405570984,-0.3491593599319458
6NbF82CkLv5mtx9bTvF59B,-0.14655041694641113,-0.3053378760814667
18gcY77Uqdj5QEIRDnmpJh,-0.1429034322500229,-0.3770807087421417
5cWa71pMRmDodJd6UUznzW,-0.14711347222328186,-0.3131536543369293
7lE2IEY8KXtqQRGs3TZhX0,-0.14479714632034302,-0.28011655807495117
7DtBg2IlmtjywRPTFkuZKn,-0.16934047639369965,-0.35548853874206543
0BjKFv9aLUGauo5qg1RxfO,-0.15114529430866241,-0.34775659441947937
0ARqfAmI95EWcGvzg3LZnE,-0.14475281536579132,-0.2613377571105957
0nmGgubkkIxFIoGSYaGvr0,-0.14556336402893066,-0.355495810508728
2Xfh56oBVpKWwsyysxUYyM,-0.14611588418483734,-0.369098037481308
6BbklSv9DwQBvYzXNUTIcz,-0.15269464254379272,-0.35112980008125305
0mLgBPyBT5R9Kde744lDqc,-0.147731214761734,-0.322013258934021
6s8eJYbzaALB1eLP1czQED,-0.14909006655216217,-0.3869643807411194
19xyzbUYHaqID07lGyyAo2,-0.14558197557926178,-0.2916211187839508
1eFuuvOlonepsHC65yCEbv,-0.1490108221769333,-0.3521736264228821
7z7X6PlFssjHwXcRwQIQ2t,-0.14545977115631104,-0.35896170139312744
0sZXrvXjuJ3H6VdpCknwcO,-0.14800460636615753,-0.3261739909648895
2PlPzw2QFgaGfGNxf6yxf4,-0.14751136302947998,-0.31879639625549316
7pyDecU8b4zIVuNv6YdI0q,0.4354665279388428,-0.06147048622369766
7zN8IbXjplGIL97TvPG6LB,0.5403287410736084,-0.0691053569316864
6xzg8scb8U1jkvDFWUscPU,0.46820876002311707,-0.048717956990003586
1PcrzLVOn1807YirkDOY6L,0.5581170320510864,-0.029243743047118187
3V3C4znxwtpCffCO4O1KXx,0.48663970828056335,-0.05299687385559082
09h9guqWWLvF72Wz4wQMl0,0.44111597537994385,-0.043715015053749084
21aOLjTFH10qpcgy6vvvXP,0.542707622051239,-0.06945374608039856
1hUPuG7HaUbTf16h4eDPp5,0.5437911748886108,-0.06954468041658401
6pMsnOX9ZdRrvq7GNZiunG,0.4424508512020111,-0.020456844940781593
5Txwlv081K39njx353jh7r,0.5362954139709473,-0.06739965826272964
4PRfrruQEayKTupTAW7KVh,0.549140214920044,-0.02934120036661625
1JWQvhLVRkCIxkh5l9invZ,0.5400713086128235,-0.0923030897974968
2F2hYR08Ew3eauZZWXmu94,0.5632849931716919,-0.05251764506101608
322GNUoAT5mrj96tfpdqee,0.5099937915802002,-0.028440678492188454
0xkOkG3zx1GAwdQn8qcnwz,0.44401630759239197,-0.030062921345233917
69QVW2mn8ncSvGMmzwut9W,0.5043171048164368,-0.057433485984802246
38psZM2gA6UWA7rqqgOjGL,-0.31461358070373535,0.1515669822692871
4wd09wCccmxUB7XVJp0RNn,-0.3055824637413025,0.11722896993160248
4EDj8GXOlI45vG4SOfswK3,-0.22665272653102875,-0.09177283197641373
6Vz2IQv3AYoznh4tjsrRPo,-0.30212485790252686,0.10963267087936401
6MMojjMFcyv3btdSXFGeYc,-0.32081499695777893,0.16637973487377167
4T8spb01abMb7algXprCBF,-0.3273816704750061,0.15837134420871735
68wibJU4yMiqNX79IaLAsN,-0.3166504204273224,0.1607571244239807
2vupkXhwL4sNCRgNu72HCZ,-0.3107730448246002,0.1320563107728958
4PxzGOH79jcmmldKgoI9sB,-0.3150225877761841,0.14886349439620972
2j9z9hejHzVbcRUyYM7PZ1,-0.30826082825660706,0.12412887811660767
2c62Xf5Po1YSa1N6LOjPHy,-0.29192885756492615,0.1582232415676117
5T20empZEdKnAdIq26xtTA,-0.34490731358528137,0.09732963144779205
4DSIaN45JesvflRtHwEp2U,-0.2833169102668762,0.0728893131017685
2cP37n7TZEe0oBxCbZu0KA,-0.3010125160217285,0.10740764439105988
4PLnjFQK24xmfV3N6L4asL,-0.29637908935546875,0.09895801544189453
57HwKH3pHLeelTkckr94qf,-0.30891138315200806,0.1260070502758026
258ONJcunOE7KA225pLP2x,-0.2849767506122589,0.1668746918439865
1JPRgRUK044O15wgv8uZO1,-0.3137529790401459,0.14394381642341614
7E6iObqRWYyzoZdgPOgdvi,-0.30253866314888,0.11048445850610733
401H08YGkVs5iKtiX3ccBn,-0.26742810010910034,0.0681779757142067
6zaaJmjUb0teoMFgye7z9Q,-0.2572501301765442,0.04096855968236923
4OciRObYGzPzlU40U7YRc8,-0.2590327560901642,0.05838005244731903
4MxQUIX2RwrJ1ktT3Y3Esi,-0.2975780963897705,0.10103032737970352
5YxtCGHvn9oE43NM9Hh5VE,-0.31362518668174744,0.15371295809745789
36PQh1G6h7n9VWB799fXpI,-0.3013474941253662,0.16300249099731445
2CxLla7i6lur02aOVMHPMK,-0.2831166088581085,0.0803992822766304
2ezwSu9rxfdI1JLDI3kIHm,-0.27841028571128845,0.037859514355659485
1vG6jMgSoqT3zG9tuDrL2E,-0.26162785291671753,0.059706851840019226
4n891jBZgtsfEHzdzX9zLW,-0.3101483881473541,0.1298942118883133
1NjmSXMzvwoM3lHmDRcUfs,-0.3395872414112091,0.16181381046772003
46huvH3ZM7GbGdZOXEyFTE,-0.2864464819431305,0.07773838937282562
1UOzgUuakMRQcKVTUTU6Pu,-0.1638997495174408,0.028744177892804146
 Christian Music,-0.057071857154369354,-0.05893755331635475
2ok2FRBdJTClHUN68whaEE,-0.13084211945533752,0.004857522435486317
28WV0bQTeZ7N2oZK2NbaFW,-0.09409627318382263,-0.0645185261964798
24wGP6FgMDBZhvok5H0MD5,-0.1450904756784439,0.047808609902858734
367dmPOxuMP8FsrZHenNnq,-0.1395992785692215,0.050047826021909714
1nuBWwaBItyXwMGCthkiSr,-0.08852969110012054,-0.034209463745355606
0LttzRjJ4kRdDD7PnMuaqg,0.06042281910777092,-0.1547042280435562
1wGT5V8UDHe2Hd4UU9YFuM,-0.10624122619628906,0.05905649811029434
138cjz7vQLAeQw4hiVlK0t,0.04122985154390335,-0.13068154454231262
1gLCydMCD7D1b0bnYp5tyS,-0.07024261355400085,-0.042832911014556885
7r9kOxiNDnkAg5QKqtyjVk,-0.13621993362903595,0.011358007788658142
5RKaaKm55wZv5Y3TOiXr6n,-0.14405354857444763,0.046849384903907776
6KqXmiqv8vEbbHEZupabft,-0.05574102699756622,-0.05116014555096626
7drXuFVRo5Z8AoOGaKxrxa,-0.10747785866260529,-0.018993834033608437
1mdK14zBTy5Qp5qsq9eYyb,-0.07783623039722443,-0.04278034344315529
0HbjDc4BM2kXEuiOGf8nPl,0.04609581455588341,-0.13787689805030823
6Rm5ZKVTNJLVgpZirxVyum,-0.14254391193389893,0.02030375227332115
5Zj3topibaWMRcsLi6cYYp,-0.1771775484085083,-0.01731940731406212
03qrO21U8Bce9Lxot5DYFT,-0.055855561047792435,-0.04256586357951164
6j7K8ymMrBrdDdyRZ3MWZS,-0.06650201231241226,-0.043645184487104416
6m60IwLIkZ2Fmz4J9FsQ1o,-0.05422046408057213,-0.05867242440581322
2IKUJURQfSQXg5lBLr4ubk,-0.09931445866823196,-0.026097096502780914
0fgpaU88yAki6RE3Hs8yj0,-0.09875120222568512,0.05279159918427467
4CSi3MOjMoBP8iSjAYMvNp,0.09053600579500198,-0.14472827315330505
4hA4SYhcGs5EuxHYW5VKgT,-0.15888415277004242,0.003479305887594819
6BywOGZifLsbUj1NovtZdg,-0.14436817169189453,0.023453468456864357
2YqctNUthRfX4t1KvPXO00,-0.07262571156024933,-0.042248934507369995
4zRD85VJP2PozaoahkRcUV,-0.06275105476379395,-0.07872524112462997
4MODTnPdps3hsz2sS7UAqC,-0.11089424043893814,-0.015793470665812492
3RpN3Cny2q7zuBlEgdINev,-0.14371781051158905,0.022279759868979454
5Xjcst6Rle74VteHx0zczO,-0.16222532093524933,0.028152910992503166
3pcrrdOdLVeEtusmc3lEk3,-0.09865815937519073,-0.026478484272956848
7FvLiFtjbZWzwDraDiSxNy,-0.0729871541261673,-0.6873355507850647
7ao9kD2J6Phda2KJ53Inkv,-0.010805109515786171,-0.5799939036369324
606wvF2jK9MrZrwoWVSVnx,-0.013695066794753075,-0.5877833962440491
0fGM6yMJ1swPXt5NI0GCdl,-0.011008081957697868,-0.625267505645752
7c5DzXIJ0vOAt5dVLN2tey,-0.00862958375364542,-0.684026837348938
20WIExWA0CPJ92x9jm7hNR,-0.010280604474246502,-0.5857644081115723
2Dbp43chUFea8FDJcSEqBn,-0.009781423024833202,-0.5913281440734863
5l94Up12BJSjhH7Mhr2ji4,-0.014944363385438919,-0.5898209810256958
3nkU4kmv7Ztz7lmKjqxVyv,-0.01604248583316803,-0.681205153465271
2D1fp00miwS8jRvUpvj06Q,-0.00981825776398182,-0.5833210945129395
37zn0Uewi0NkFULDOO5OmA,-0.03721030801534653,-0.7177107930183411
4T8TtZBBAe2pouCpbQWUTP,-0.01844707503914833,-0.6812924742698669
1h2iI5jvXQQ5xTPEbkYXn4,-0.01159512810409069,-0.6341474056243896
44OSnRjkxmkB6TAyoJI8GU,-0.039309095591306686,-0.6989824771881104
1sjKlnnw7330Z3OwElPJdz,-0.013509743846952915,-0.5889363884925842
3xpPmT7i9RpwkVNeCL3p74,-0.014729879796504974,-0.7230848073959351
7GI0onXwh7J9c32fvO4FXR,-0.011282804422080517,-0.5859121680259705
1Plo7aqKmkCDRqaxNlgaOt,-0.02342008799314499,-0.7015321254730225
1k6Q12ZtQMxBw5uF4NN3nx,-0.017381949350237846,-0.6881998181343079
7hM5duVObouIsRhz1Y2OcH,-0.0024824778083711863,-0.567428469657898
6hK9qX8c5xz6H3uA598MJG,-0.010084155015647411,-0.6065470576286316
4kWOErfRKsu6Kzs96wv1fI,-0.011791577562689781,-0.5877841711044312
5XI6sgfwnqOpBN7XKVoWdV,0.006711131427437067,-0.5932602286338806
0Jj64sKMOWxqwrB5223ck5,-0.013502070680260658,-0.6585737466812134
3x4cfYsYLrrTwS9JZAzUdC,0.007833042182028294,-0.6917721629142761
5mT2vYNRDx8eOsdp2LFkc8,-0.029277507215738297,-0.7056280374526978
1iksHxnrpGODzy033vVmMK,0.004704429768025875,-0.5696519017219543
1HsWdmLSDdDel2Dl6ctSO2,-0.012370566837489605,-0.6447443962097168
7BoVtgZWqM81kvCb4RQNQp,-0.01123983133584261,-0.6288966536521912
7noXtSqqPhV78p8ZvAadgU,0.012250471860170364,-0.5901588201522827
1Mlyo4unHxBh23HSlJuSiX,-0.01031283475458622,-0.6124769449234009
20T689SrTdQSaYrVKPG1B2,0.01878894306719303,-0.6781978011131287
2foqbi9qBh0S1iHFXfV30w,-0.16157668828964233,-0.3511071503162384
704WrBmEVYPB3uKdzDbF5N,-0.14471887052059174,-0.3826114237308502
1leEA1woEKYs5c8Cdb880U,-0.14539530873298645,-0.2549102008342743
0ZSFjbcjmMccbJbWouNRxR,-0.147959902882576,-0.32547739148139954
2QjxTQAOtgiTJSO83VjJcv,-0.12356063723564148,-0.2599102556705475
0JTSi51ekyjFA32HI0QfQW,-0.17087486386299133,-0.355040580034256
4psNwcpptecBlV8hgPkgVd,-0.17949025332927704,-0.3471662700176239
6qdeJ14E7RcNHT0BiiMmxd,-0.16515594720840454,-0.3512113392353058
2P2zsrXLJyKRVOINxcY7Wu,-0.08438832312822342,-0.2949717044830322
6SWHFNoYvWkFPBVi76EIdR,-0.1547592729330063,-0.2496064305305481
10Bw4IYMCfccGLnc1bOOnx,-0.162107914686203,-0.24762678146362305
5SULv9bjqBoSYSDxANCO5E,-0.14701735973358154,-0.3435327410697937
2oORswAHLZk0rEeiCzLtUz,-0.14395417273044586,-0.36972957849502563
4oC2OjhMIebaOtUXyqw4P8,-0.1601138710975647,-0.35121384263038635
1AQZ1ldrWCirHdArN5HvpP,-0.14450092613697052,-0.26853370666503906
4eufPQbJDxn1FCDhIqNkxx,-0.14490553736686707,-0.29186955094337463
3brKt0guX9Gy41rZVUwheu,-0.1183973103761673,-0.38052278757095337
5xdDjtxZsusQGRjY03kWwQ,-0.14485833048820496,-0.27962809801101685
2qhsUyXlhgQUfFNSR6ayuS,-0.14589008688926697,-0.25315403938293457
196BqLYQX0vheaabFmAy6O,-0.12975972890853882,-0.26230353116989136
3sufVSY7Ox1CcT2nnnkIFI,-0.14443302154541016,-0.37528157234191895
0lazFQfhuD9CDjkceTIj9E,-0.14899547398090363,-0.34802132844924927
0KAX3XkWpgXOiBoR6vRxzO,-0.14815136790275574,-0.3398807644844055
1wA67BfXXqJN4rs1oPlIIU,-0.17083227634429932,-0.35033708810806274
7xTL15EmsXWM0E4SoHXNGD,-0.1254817694425583,-0.37827399373054504
7JlChhx7Srvi2bOveY2HOI,-0.14451052248477936,-0.37021341919898987
3Gz4CMxD4vYvuoXyUyWRoR,-0.14796967804431915,-0.24890102446079254
0ovWl3roso9gtJZTYsSKdH,-0.16148191690444946,-0.38547661900520325
7v7wtpJK7pFIYIlHqrbhqi,-0.14685755968093872,-0.3702895939350128
3CLlFyEDkZaIEMxQcjFZoy,-0.1457686424255371,-0.294357031583786
6t4wvXs57U4Z0SusITrHwk,-0.1456301361322403,-0.29233652353286743
1nDZh4QzuqZNlzU6UFUfYi,-0.14654695987701416,-0.373352974653244
0tppozPKt6BsX0NPtwO3d3,0.5447438955307007,-0.07906557619571686
0E4PfmDmLjdZVAthlVwoTp,0.515786349773407,-0.07339309900999069
5hSYJpuvAPc6B82vekCGlA,0.5582701563835144,-0.07013671100139618
2xW0tkmlQL5y2VhP20Rxya,0.468477725982666,-0.04877742752432823
1B1RZDd8m3ToUs383VQVOZ,0.49162691831588745,-0.05303217098116875
6kKHSuihzMxeAb6tIkGH3h,0.5537153482437134,-0.03504437580704689
7v1Lxag4httbPfabJEhrw0,0.5579485893249512,-0.07057757675647736
6TmrObfV88IbaYJjs9WsHu,0.5383903384208679,-0.04151531681418419
0EzxRrqZDUBLEzfMwJf4FG,0.5361906290054321,-0.06735725700855255
4cknh2EcsJgoyk9lAG3f3a,0.500977098941803,-0.056565962731838226
68UFOrZmQWN6vonS14KaN3,0.44099587202072144,-0.04370158538222313
3fp2odqHxxcYYbFxNaFn9k,0.501482367515564,-0.05669603496789932
21LnwVUhWn4MLBtLpdnXat,0.5448156595230103,-0.0778646245598793
0EzT7tOQC7kWNjn2EENbBs,0.43035653233528137,-0.0650915652513504
4oM13rLyC4CNfH4mvQ0JfL,0.4618471562862396,-0.047341275960206985
3LR6vszthwQWDHr8wnBane,0.44621866941452026,-0.04440489038825035
5qlUeeOs4XTzxfcFPEU4d3,0.44474032521247864,-0.06898621469736099
7gIx9ssqxKKmHh7IPMu6s2,0.5268405079841614,-0.0639510452747345
0LPsZR11PlGTc6jNQ7ZKkd,0.4218328297138214,-0.03090435452759266
5qHMSvrFwGb26s5Muiz2rd,0.4372944235801697,-0.059529971331357956
4uYN17OzeQo20scdLXt7U7,0.4938085973262787,-0.06694670766592026
5LvvX48zLA0DlhnCWU2flf,0.42360204458236694,-0.045307714492082596
3Pgv1O87WsuDE7lX55UyAT,0.47693580389022827,-0.050698183476924896
3xnTy22CzRRETdMHaV2nfC,0.5384632349014282,-0.040853068232536316
1qzHNmKwpdHqPLloiK5XlV,0.47752436995506287,-0.050835929811000824
24zWxhxC7eT6ta78jl90Es,0.551870584487915,-0.07369428873062134
7z4mYiUfwGAEylQkMY5BBP,0.43855252861976624,-0.0434613972902298
65quZX0Mkrqj58ErlRl80i,0.5017686486244202,-0.05677008628845215
5HcFPSspdtxuEfMYUudnS9,0.522100031375885,-0.06530489772558212
6CizwlazBav12NBq3fTZla,0.5591652989387512,-0.03160113841295242
0GWRwtKFFpD9edHl0ia3zb,0.5537007451057434,-0.03409742936491966
3twSrENvDuBasANOsOcnAc,0.44562357664108276,-0.028443364426493645
5PoaNLRYLL7rywHSPUOZs8,-0.15426412224769592,0.02054777927696705
4sxFftbV19fVUeXv2YkQ9M,-0.12687668204307556,0.0004093978204764426
6WD6IVP2clFYZVTOUMqloC,-0.14450649917125702,0.04859325662255287
5yNffCuv0YGOgRazVMfEP6,-0.10842864960432053,-0.05882129445672035
2Rf2RhTKqLnzU5YQQsGqcf,-0.05984536558389664,-0.04963037371635437
2md2i5QvelRFnafpnd6LOg,-0.1011989563703537,-0.024518977850675583
6LQRINgPC5fgb6aNHDefnG,-0.09634354710578918,-0.030549440532922745
2QRdsueeRprk951Ywo69Yw,-0.11895788460969925,-0.007907478138804436
1lPGxDeTa2v3DKeWL1f1Ov,-0.1390937715768814,0.04948994144797325
4YGyH585tBURMPnryf3OpV,-0.1083526760339737,-0.018181944265961647
7LjiqiOFAZPc4SquVHq7mO,-0.12573231756687164,-0.0008337595500051975
2M0dcEDZw2Kv3gdmcYT4Hy,-0.14618533849716187,0.027209799736738205
2gCH68NSQgVaNOAouDeyKP,-0.1452648639678955,0.025198109447956085
0AGYjcyuzxiMwBBs4FgCb3,-0.06548753380775452,-0.04874097928404808
0vBjd0I8iefycEZ2ex1Zpi,-0.07718069851398468,-0.04317823052406311
21NtrcVb7hDnHlz31Kfeex,-0.14504384994506836,0.049386728554964066
7mP3P3kptXrADpx3qRXIFb,-0.06601319462060928,-0.04508133605122566
2masBgZDOTFiuUbKTa7AXu,0.16398051381111145,-0.2316005975008011
 Christian Pop,0.22225390374660492,-0.2762126922607422
7c4ynnnUYoU4PTxm1KQcAD,0.13214533030986786,-0.20144271850585938
5x0YfwtrTBCxjVuiVuW7fw,0.20715798437595367,-0.2626611292362213
5IXViMxu8GgaphOfdH206i,0.21492041647434235,-0.2652776837348938
3A1etA4fcClRWiPCRhbY9l,0.18295784294605255,-0.24739867448806763
2aQZSSRvTDuUJS3Dv6zAOn,0.20820699632167816,-0.258784681558609
0WRb2Jbh3Fyuy1jjArwmDp,0.22792331874370575,-0.2562417984008789
1KN2FBM6S6DVhCh95WmR7e,0.18547753989696503,-0.2740398347377777
2MXyJVZrt1Nd4ENVJ4GVFN,0.18463458120822906,-0.24981246888637543
10wz2k26V7DaIbLbyyqlWV,0.2251860648393631,-0.28594517707824707
5mKdTbEMsIVALXNkiFK2Ae,0.22589358687400818,-0.2567872107028961
1ZHOREB6ew670daqMQ75F0,0.21283429861068726,-0.26410743594169617
51ZmxaqK5h7xymX7xixu0y,0.16815391182899475,-0.23523031175136566
6GBupUKSkOjcWL8fBrmhkA,0.1344800889492035,-0.20381104946136475
4FAHhKa1j5Omh7NU5kX9Y5,0.19202138483524323,-0.28507381677627563
5nNpVC9AC6DWgrT5RX0e0b,-0.0016494856681674719,-0.07956475764513016
7zprGKxSOueSzoB4qjgM4U,0.012819101102650166,-0.10089277476072311
4RFqi5JQduiSlRZCVlUDGH,0.021889928728342056,-0.15337665379047394
1UiKUFbCfgbVjwY8W657Pv,0.0377424880862236,-0.2140001356601715
2jb7M52UPjruC233juK7hE,0.016753848642110825,-0.12541155517101288
4yrTrpb8liAIFuA6Qlvqum,0.013658232055604458,-0.10644438862800598
2XqB7lzRMX6EFWY8HD4nZl,0.019645722582936287,-0.14169691503047943
4UvXfxg1ommzERwd6JVIHv,0.020479099825024605,-0.19935083389282227
39iKJpLPhsDTOzH2lXliWF,0.034494549036026,-0.20924429595470428
1g9Qn3WkiUOHluP646iLzU,0.0021494345273822546,-0.2003401815891266
5gKBC9DYXxO1SQabsyWflS,0.033261749893426895,-0.1782422959804535
5KG2ahk1cONbHvg3dBdTbx,0.03597329184412956,-0.21224015951156616
7LEBqN76gVKcI8bCLUuzaV,0.07587289065122604,-0.19868801534175873
6CktzfYm1SNLwFiyV9XwJY,0.009373560547828674,-0.2064199447631836
391TUcoPonqYykPkSZ5Z9U,0.032093413174152374,-0.19952790439128876
2xOEmK42jfYwj0biDzNlW2,0.014459761790931225,-0.08786110579967499
5pjlEqTAOq1snQlcSMgF14,0.014437507838010788,-0.11141932010650635
3aGSPIajblPEakmYivNbSt,0.026349181309342384,-0.17439502477645874
6AlRiYSieZSkMPCD22dlvp,0.05189337953925133,-0.2096254974603653
5WeHEbyAGCQ7fB3IF2FeD8,0.005860105622559786,-0.21154260635375977
7zAwAehFCw22pavwKME3V8,0.01504143700003624,-0.11513306200504303
1lHiKWnlJtjzA4vHnjAr39,0.03591688722372055,-0.18022942543029785
23xk9Rf7oIHVUU1JvmXYFn,0.006150943227112293,-0.08023199439048767
1MiJfOXSXATS1cEEZA1wgj,-0.015079421922564507,-0.07831354439258575
7eErg4xYy85zjy10xsZop6,0.030898982658982277,-0.1941775381565094
3qjl89Zx45QpRL0o6wTvDM,0.05013492703437805,-0.1781730353832245
21kduC12lDUqlqnYKUsDXW,0.01416777353733778,-0.10975180566310883
